RESULT_ID,STUDENT_ID,SCHEMA_ID,ALGORITHM_ID,VISUAL_FEEDBACK,GESTURES,BLOCKS,TEXT,TIME,TIMESTAMP,ORIGINAL_ALGORITHM,ARTEFACT_DIMENSION,ARTEFACT_TYPE,ARTEFACT_CATEGORY,LOG_TIME,ALGORITHM,COMPLETE,COLORED_CORRECTLY_old,COLORED_x,DOMAIN_x,CORRECT_old,COLORED_CORRECTLY,COLORED_y,DOMAIN_y,CORRECT,DOMAIN,TIME_DIFF
538,25,7,,,,,,,,,,,,,,False,,,,,,,,,virtual,
539,25,8,,,,,,,,,,,,,,False,,,,,,,,,virtual,
540,25,9,,,,,,,,,,,,,,False,,,,,,,,,virtual,
541,25,10,,,,,,,,,,,,,,False,,,,,,,,,virtual,
542,25,11,,,,,,,,,,,,,,False,,,,,,,,,virtual,
543,25,12,,,,,,,,,,,,,,False,,,,,,,,,virtual,
402,26,1,8,False,True,False,False,55.0,2023-03-30 10:32:14.354184,"go(a4),paint({yellow},3,up),go(e4),paint(red),go(f4),paint(red),go(f3),paint(red),go(e3),paint(red),go(d3),paint(red)",1.0,1 (G),Gesture-interface,30.0,"go(a4),paint({yellow},3,up),paint({red},{e4,f4,f3,e3,d3})",True,0.0,8.0,virtual,False,0.0,8.0,virtual,False,,25.0
544,26,2,,,,,,,,,,,,,,False,,,,,,,,,virtual,
405,26,3,54,True,True,False,False,228.0,2023-03-30 10:36:51.571183,"go(c1),paint({blue},4,square up right down),go(c6),paint({red},4,square up left down),go(a4),paint({red},6,up),go(a3),paint({yellow},6,up),go(c1),paint(yellow),go(c1),paint({yellow},2,up),go(c2),paint({blue},2,up),go(c2),paint({red},2,up),go(c6),paint({yellow},2,up),go(c6),paint({red},2,up),go(c5),paint({yellow},2,up)",0.0,0 (GF),Gesture interface + feedback,221.0,"go(c1),paint({blue},4,square up right down),go(c6),paint({red},4,square up left down),go(a4),paint({red},6,up),go(a3),paint({yellow},6,up),go(c1),paint(yellow),go(c1),paint({yellow},2,up),go(c2),paint({blue},2,up),go(c2),paint({red},2,up),go(c6),paint({yellow},2,up),go(c6),paint({red},2,up),go(c5),paint({yellow},2,up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
406,26,4,66,True,True,False,False,115.0,2023-03-30 10:38:51.822576,"go(a3),paint({blue},6,up),go(c5),paint({red},2,up),go(c6),paint({blue},2,up),go(a4),paint({yellow},6,up),go(c2),paint({red},2,up),go(c1),paint({yellow},2,up)",0.0,0 (GF),Gesture interface + feedback,105.0,"go(a3),paint({blue},6,up),go(c5),paint({red},2,up),go(c6),paint({blue},2,up),go(a4),paint({yellow},6,up),go(c2),paint({red},2,up),go(c1),paint({yellow},2,up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
408,26,5,95,True,True,False,False,103.0,2023-03-30 10:40:39.487545,"go(c1),paint(red),go(d1),paint(red),go(c1),paint(red),go(d1),paint(red),go(c2),paint(red),go(d2),paint(red),go(a3),paint({red,yellow},6,up),go(a3),paint(yellow),go(a3),paint({yellow},6,up),go(a4),paint({blue},6,up),go(c5),paint({green},4,square up right down)",0.0,0 (GF),Gesture interface + feedback,96.0,"go(c1),paint(red),go(d1),paint(red),go(c1),paint(red),go(d1),paint(red),go(c2),paint(red),go(d2),paint(red),go(a3),paint({red,yellow},6,up),go(a3),paint(yellow),go(a3),paint({yellow},6,up),go(a4),paint({blue},6,up),go(c5),paint({green},4,square up right down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
409,26,6,117,True,True,False,False,33.0,2023-03-30 10:41:13.966327,"go(f4),paint({blue},4,square down left up)",1.0,1 (G),Gesture-interface,13.0,"go(f4),paint({blue},4,square down left up)",True,2.0,4.0,virtual,False,2.0,4.0,virtual,False,,20.0
410,26,7,140,True,True,False,False,46.0,2023-03-30 10:42:03.824100,"go(c5),paint({yellow,red},2,up)",1.0,1 (G),Gesture-interface,30.0,"go(c5),paint({yellow,red},2,up)",True,0.0,2.0,virtual,False,0.0,2.0,virtual,False,,16.0
411,26,8,160,True,True,False,False,77.0,2023-03-30 10:43:25.541228,"go(d4),paint(blue)",0.0,0 (GF),Gesture interface + feedback,53.0,"go(d4),paint(blue)",True,0.0,1.0,virtual,False,0.0,1.0,virtual,False,,24.0
545,26,9,,,,,,,,,,,,,,False,,,,,,,,,virtual,
546,26,10,,,,,,,,,,,,,,False,,,,,,,,,virtual,
547,26,11,,,,,,,,,,,,,,False,,,,,,,,,virtual,
548,26,12,,,,,,,,,,,,,,False,,,,,,,,,virtual,
404,28,1,9,False,True,False,False,236.0,2023-03-30 10:35:30.804017,"go(c1),paint(blue),go(c1),paint(blue),go(f4),paint(blue),go(f3),paint(blue),go(c1),paint(blue),go(c1),paint(blue),go(d1),paint(blue),go(d2),paint(blue),go(c2),paint(blue),go(c6),paint(blue),go(d6),paint(blue),go(d5),paint(blue),go(d4),paint(blue),go(d3),paint(blue),go(f4),paint(blue),go(d6),paint(blue),go(f4),paint(blue),go(f3),paint(blue),go(e3),paint(blue),go(e3),paint(blue),go(c1),paint(blue),go(d1),paint(blue),go(c1),paint(blue),go(c4),paint(blue),go(d6),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(c5),paint(blue),go(c3),paint(blue),go(c2),paint(blue),go(d4),paint(blue),go(d2),paint(blue)",1.0,1 (G),Gesture-interface,214.0,"go(c1),paint(blue),go(c1),paint(blue),go(f4),paint(blue),go(f3),paint(blue),go(c1),paint(blue),go(c1),paint(blue),go(d1),paint(blue),go(d2),paint(blue),go(c2),paint(blue),go(c6),paint(blue),go(d6),paint(blue),go(d5),paint(blue),go(d4),paint(blue),go(d3),paint(blue),go(f4),paint(blue),go(d6),paint(blue),go(f4),paint(blue),go(f3),paint(blue),go(e3),paint(blue),go(e3),paint(blue),go(c1),paint(blue),go(d1),paint(blue),go(c1),paint(blue),go(c4),paint(blue),go(d6),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(c5),paint(blue),go(c3),paint(blue),go(c2),paint(blue),go(d4),paint(blue),go(d2),paint(blue)",True,15.0,15.0,virtual,False,15.0,15.0,virtual,False,,22.0
407,28,2,33,True,True,False,False,262.0,2023-03-30 10:39:59.431381,"go(d2),paint(blue),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(e3),paint(yellow),go(f3),paint(yellow),go(f4),paint(yellow),go(d6),paint(yellow),go(c6),paint(yellow),go(d1),paint(blue),go(d3),paint(blue),go(d3),paint(blue),go(d2),paint(blue),go(d2),paint(blue),go(d1),paint(blue),go(d1),paint(blue),go(d1),paint(blue),go(c1),paint(blue),go(c2),paint(blue),go(c6),paint(yellow),go(d6),paint(yellow),go(d5),paint(yellow),go(f4),paint(yellow),go(f3),paint(yellow),go(e3),paint(yellow),go(e4),paint(yellow),go(d3),paint({yellow},4,right),go(d1),paint({blue},6,right),go(f3),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(d3),paint(yellow),go(d3),paint(yellow),go(f3),paint(yellow),go(f3),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(c3),paint(yellow),go(e3),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(f3),paint(yellow),go(f4),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(a4),paint(yellow),go(a3),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,227.0,"go(d2),paint(blue),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(e3),paint(yellow),go(f3),paint(yellow),go(f4),paint(yellow),go(d6),paint(yellow),go(c6),paint(yellow),go(d1),paint(blue),go(d3),paint(blue),go(d2),paint(blue),go(d1),paint(blue),go(c1),paint(blue),go(c2),paint(blue),go(c6),paint(yellow),go(d6),paint(yellow),go(d5),paint(yellow),go(f4),paint(yellow),go(f3),paint(yellow),go(e3),paint(yellow),go(e4),paint(yellow),go(d3),paint({yellow},4,right),go(d1),paint({blue},6,right),go(f3),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(d3),paint(yellow),go(f3),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(c3),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(f3),paint(yellow),go(f4),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(a4),paint(yellow),go(a3),paint(yellow)",True,5.0,16.0,virtual,False,5.0,16.0,virtual,False,,35.0
412,28,3,55,True,True,False,False,210.0,2023-03-30 10:43:33.696208,"go(f4),paint(red),go(f3),paint(red),go(e4),paint(red),go(f4),paint(red),go(f3),paint(red),go(e3),paint(red),go(d1),paint(red),go(c1),paint(red),go(d2),paint(red),go(c2),paint(red),go(a3),paint(red),go(b3),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(e3),paint(yellow),go(e3),paint(yellow),go(f3),paint(yellow),go(e4),paint(yellow),go(f4),paint(yellow),go(d1),paint({yellow},2,down),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(b4),paint(yellow),go(b3),paint(yellow),go(c4),paint(yellow),go(c4),paint(yellow),go(c3),paint(yellow),go(c3),paint(yellow),go(c2),paint(yellow),go(c2),paint(yellow),go(c1),paint(yellow),go(d1),paint(yellow),go(d1),paint(yellow),go(d2),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(a4),paint(yellow),go(c6),paint(yellow),go(c6),paint(yellow),go(d6),paint(yellow),go(c5),paint(yellow),go(c5),paint(yellow),go(b4),paint(yellow),go(f4),paint(yellow),go(d1),paint(yellow),go(d3),paint(yellow),go(d3),paint(yellow),go(d3),paint(yellow),go(b4),paint(yellow),go(d6),paint(yellow),go(f4),paint(yellow),go(f3),paint(yellow),go(e4),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(c1),paint(yellow),go(d5),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,206.0,"go(f4),paint(red),go(f3),paint(red),go(e4),paint(red),go(f4),paint(red),go(f3),paint(red),go(e3),paint(red),go(d1),paint(red),go(c1),paint(red),go(d2),paint(red),go(c2),paint(red),go(a3),paint(red),go(b3),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(c2),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(e3),paint(yellow),go(f3),paint(yellow),go(e4),paint(yellow),go(f4),paint(yellow),go(d1),paint({yellow},2,down),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(b4),paint(yellow),go(b3),paint(yellow),go(c4),paint(yellow),go(c3),paint(yellow),go(c2),paint(yellow),go(c1),paint(yellow),go(d1),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(a4),paint(yellow),go(c6),paint(yellow),go(d6),paint(yellow),go(c5),paint(yellow),go(b4),paint(yellow),go(f4),paint(yellow),go(d1),paint(yellow),go(d3),paint(yellow),go(b4),paint(yellow),go(d6),paint(yellow),go(f4),paint(yellow),go(f3),paint(yellow),go(e4),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(d2),paint(yellow),go(d1),paint(yellow),go(c1),paint(yellow),go(d5),paint(yellow)",True,10.0,20.0,virtual,False,10.0,20.0,virtual,False,,4.0
549,28,4,,,,,,,,,,,,,,False,,,,,,,,,virtual,
550,28,5,,,,,,,,,,,,,,False,,,,,,,,,virtual,
551,28,6,,,,,,,,,,,,,,False,,,,,,,,,virtual,
552,28,7,,,,,,,,,,,,,,False,,,,,,,,,virtual,
553,28,8,,,,,,,,,,,,,,False,,,,,,,,,virtual,
554,28,9,,,,,,,,,,,,,,False,,,,,,,,,virtual,
555,28,10,,,,,,,,,,,,,,False,,,,,,,,,virtual,
556,28,11,,,,,,,,,,,,,,False,,,,,,,,,virtual,
557,28,12,,,,,,,,,,,,,,False,,,,,,,,,virtual,
422,29,1,10,True,True,False,False,40.0,2023-03-30 10:51:49.690888,"go(f3),paint({blue},6,down)",1.0,1 (G),Gesture-interface,36.0,"go(f3),paint({blue},6,down)",True,6.0,6.0,virtual,False,6.0,6.0,virtual,False,,4.0
558,29,2,,,,,,,,,,,,,,False,,,,,,,,,virtual,
441,29,3,57,True,True,False,False,160.0,2023-03-30 11:03:58.020744,"go(f3),paint(red),go(e3),paint(red),go(d3),paint(red),go(d1),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(d2),paint(red),go(c2),paint(red),go(e3),paint(red),go(d3),paint(red),go(c3),paint(red),go(b3),paint(red),go(b3),paint(red),go(a3),paint(red),go(f4),paint(yellow),go(e4),paint(yellow),go(d4),paint(yellow),go(d4),paint(yellow),go(b4),paint(yellow),go(c4),paint(yellow),go(a4),paint(yellow),go(d4),paint(yellow),go(d5),paint(yellow),go(c5),paint(yellow),go(d6),paint(red),go(c6),paint(red)",0.0,0 (GF),Gesture interface + feedback,154.0,"go(f3),paint(red),go(e3),paint(red),go(d3),paint(red),go(d1),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(d2),paint(red),go(c2),paint(red),go(e3),paint(red),go(d3),paint(red),go(c3),paint(red),go(b3),paint(red),go(b3),paint(red),go(a3),paint(red),go(f4),paint(yellow),go(e4),paint(yellow),go(d4),paint(yellow),go(d4),paint(yellow),go(b4),paint(yellow),go(c4),paint(yellow),go(a4),paint(yellow),go(d4),paint(yellow),go(d5),paint(yellow),go(c5),paint(yellow),go(d6),paint(red),go(c6),paint(red)",True,8.0,20.0,virtual,False,8.0,20.0,virtual,False,,6.0
443,29,4,75,True,True,False,False,57.0,2023-03-30 11:05:06.184734,"go(f3),paint(blue),go(e3),paint(blue),go(d3),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(a3),paint(blue),go(d2),paint(red),go(c2),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(d4),paint(yellow),go(c4),paint(yellow),go(b4),paint(yellow),go(a4),paint(yellow),go(d5),paint(red),go(c5),paint(red),go(d6),paint(blue),go(c6),paint(blue)",1.0,1 (G),Gesture-interface,53.0,"go(f3),paint(blue),go(e3),paint(blue),go(d3),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(a3),paint(blue),go(d2),paint(red),go(c2),paint(red),go(d1),paint(yellow),go(c1),paint(yellow),go(f4),paint(yellow),go(e4),paint(yellow),go(d4),paint(yellow),go(c4),paint(yellow),go(b4),paint(yellow),go(a4),paint(yellow),go(d5),paint(red),go(c5),paint(red),go(d6),paint(blue),go(c6),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
445,29,5,96,False,True,False,False,50.0,2023-03-30 11:05:57.971973,"go(f4),paint(blue),go(e4),paint(blue),go(d4),paint(blue),go(c4),paint(blue),go(b4),paint(blue),go(a4),paint(blue),go(d5),paint(green),go(d6),paint(green),go(c6),paint(green),go(c5),paint(green),go(f3),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(c3),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(d2),paint(red),go(d1),paint(red),go(c1),paint(red),go(c2),paint(red)",1.0,1 (G),Gesture-interface,46.0,"go(f4),paint(blue),go(e4),paint(blue),go(d4),paint(blue),go(c4),paint(blue),go(b4),paint(blue),go(a4),paint(blue),go(d5),paint(green),go(d6),paint(green),go(c6),paint(green),go(c5),paint(green),go(f3),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(c3),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(d2),paint(red),go(d1),paint(red),go(c1),paint(red),go(c2),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
448,29,6,118,False,True,False,False,58.0,2023-03-30 11:07:00.327721,"go(f4),paint(green),go(e4),paint(green),go(f4),paint(green),go(f4),paint(green),go(e4),paint(green),go(d4),paint(green),go(d5),paint(green),go(d6),paint(green),go(c4),paint(red),go(b4),paint(red),go(a4),paint(red),go(c5),paint(red),go(c6),paint(red),go(c3),paint(yellow),go(c2),paint(yellow),go(c1),paint(yellow),go(c1),paint(yellow),go(c3),paint(yellow),go(a3),paint(yellow),go(b3),paint(yellow),go(e3),paint(blue),go(f3),paint(blue),go(e3),paint(blue),go(d3),paint(blue),go(d1),paint(blue),go(d1),paint(blue)",1.0,1 (G),Gesture-interface,54.0,"go(f4),paint(green),go(e4),paint(green),go(f4),paint(green),go(f4),paint(green),go(e4),paint(green),go(d4),paint(green),go(d5),paint(green),go(d6),paint(green),go(c4),paint(red),go(b4),paint(red),go(a4),paint(red),go(c5),paint(red),go(c6),paint(red),go(c3),paint(yellow),go(c2),paint(yellow),go(c1),paint(yellow),go(c1),paint(yellow),go(c3),paint(yellow),go(a3),paint(yellow),go(b3),paint(yellow),go(e3),paint(blue),go(f3),paint(blue),go(e3),paint(blue),go(d3),paint(blue),go(d1),paint(blue),go(d1),paint(blue)",True,19.0,19.0,virtual,False,19.0,19.0,virtual,False,,4.0
559,29,7,,,,,,,,,,,,,,False,,,,,,,,,virtual,
560,29,8,,,,,,,,,,,,,,False,,,,,,,,,virtual,
561,29,9,,,,,,,,,,,,,,False,,,,,,,,,virtual,
456,29,10,192,True,True,False,False,164.0,2023-03-30 11:15:02.383455,"go(f4),paint(blue),go(f3),paint(blue),go(e4),paint(yellow),go(e3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(d1),paint(yellow),go(d2),paint(blue),go(d3),paint(yellow),go(d4),paint(blue),go(b3),paint(yellow),go(b4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,142.0,"go(f4),paint(blue),go(f3),paint(blue),go(e4),paint(yellow),go(e3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(d1),paint(yellow),go(d2),paint(blue),go(d3),paint(yellow),go(d4),paint(blue),go(b3),paint(yellow),go(b4),paint(yellow)",True,7.0,12.0,virtual,False,7.0,12.0,virtual,False,,22.0
460,29,11,209,True,True,False,False,241.0,2023-03-30 11:19:03.919636,"go(f3),paint(blue),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d2),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d5),paint(blue),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(d3),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(e3),paint(red),go(d3),paint(red),go(d4),paint(red),go(b4),paint(blue),go(b3),paint(blue),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,231.0,"go(f3),paint(blue),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d2),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d5),paint(blue),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(d3),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(e3),paint(red),go(d3),paint(red),go(d4),paint(red),go(b4),paint(blue),go(b3),paint(blue),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow)",True,19.0,20.0,virtual,False,19.0,20.0,virtual,False,,10.0
562,29,12,,,,,,,,,,,,,,False,,,,,,,,,virtual,
423,30,1,11,True,True,False,False,39.0,2023-03-30 10:52:05.442432,"go(d1),paint({blue},4,square down right up),fill_empty(blue)",1.0,1 (G),Gesture-interface,29.0,"go(d1),paint({blue},4,square down right up),fill_empty(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
436,30,2,27,True,True,False,False,49.0,2023-03-30 11:01:20.068899,"go(f3),paint({blue},6,down),go(d2),paint({blue},4,square down left up),go(f4),paint({yellow},6,down),go(d5),paint({yellow},4,square right down left)",0.0,0 (GF),Gesture interface + feedback,36.0,"go(f3),paint({blue},6,down),go(d2),paint({blue},4,square down left up),go(f4),paint({yellow},6,down),go(d5),paint({yellow},4,square right down left)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,13.0
438,30,3,56,True,True,False,False,88.0,2023-03-30 11:02:52.376960,"go(f4),paint({red},6,down),go(f4),paint({red},6,down),go(d5),paint({red},4,square right down left),go(d2),paint({red},2,down),go(f3),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d5),paint({yellow},2,down)",0.0,0 (GF),Gesture interface + feedback,82.0,"go(f4),paint({red},6,down),go(d5),paint({red},4,square right down left),go(d2),paint({red},2,down),go(f3),paint({yellow},6,down),go(d1),paint({yellow},2,down),go(d5),paint({yellow},2,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
444,30,4,76,True,True,False,False,143.0,2023-03-30 11:05:17.627994,"go(f3),paint({blue},6,down),go(d6),paint({blue},2,down),go(d6),paint({red},2,down),go(d2),paint({red},2,down),go(d1),paint(yellow),go(d1),paint({yellow},2,down),go(d6),paint(yellow),go(d6),paint({yellow},2,down),go(d5),paint({red},2,down),go(f4),paint({yellow},6,down)",0.0,0 (GF),Gesture interface + feedback,138.0,"go(f3),paint({blue},6,down),go(d6),paint({blue},2,down),paint({red},{d6,c6,d2,c2}),go(d1),paint(yellow),go(d1),paint({yellow},2,down),go(d6),paint(yellow),go(d6),paint({yellow},2,down),go(d5),paint({red},2,down),go(f4),paint({yellow},6,down)",True,18.0,20.0,virtual,False,18.0,20.0,virtual,False,,5.0
446,30,5,97,True,True,False,False,51.0,2023-03-30 11:06:17.798728,"go(d6),paint({green},4,square down left up),go(d2),paint({red},4,square left down right),go(f4),paint({blue},6,down),go(f3),paint({yellow},6,down)",0.0,0 (GF),Gesture interface + feedback,45.0,"go(d6),paint({green},4,square down left up),go(d2),paint({red},4,square left down right),go(f4),paint({blue},6,down),go(f3),paint({yellow},6,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
449,30,6,119,True,True,False,False,86.0,2023-03-30 11:07:45.344231,"go(f3),paint({blue},5,l down left),go(f4),paint({green},5,l down right),go(a4),paint(red),go(a4),paint({red},5,l up right),go(c3),paint({yellow},3,down),go(c2),paint({yellow},2,left)",0.0,0 (GF),Gesture interface + feedback,81.0,"go(f3),paint({blue},5,l down left),go(f4),paint({green},5,l down right),go(a4),paint(red),go(a4),paint({red},5,l up right),go(c3),paint({yellow},3,down),go(c2),paint({yellow},2,left)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
452,30,7,142,True,True,False,False,243.0,2023-03-30 11:11:48.904838,"go(c1),paint({red},4,diagonal up right),go(e4),paint(red),go(e4),paint({red},2,diagonal down right),go(e4),paint(yellow),go(d5),paint({red},2,diagonal down right),go(f3),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,218.0,"go(c1),paint({red},4,diagonal up right),go(e4),paint(red),go(e4),paint({red},2,diagonal down right),go(e4),paint(yellow),go(d5),paint({red},2,diagonal down right),go(f3),paint(yellow)",True,6.0,8.0,virtual,False,6.0,8.0,virtual,False,,25.0
459,30,8,162,True,True,False,False,362.0,2023-03-30 11:17:51.819048,"go(d2),paint(blue),go(d2),paint({blue},2,right),go(d3),paint({blue},3,up),go(f4),paint(red),go(f3),paint(yellow),go(e4),paint(blue),go(e4),paint(blue),go(e3),paint(red),go(d4),paint(red),go(d4),paint(red),go(c4),paint(blue),go(d3),paint(red),go(d5),paint(blue)",0.0,0 (GF),Gesture interface + feedback,273.0,"go(d2),paint(blue),go(d2),paint({blue},2,right),go(d3),paint({blue},3,up),go(f4),paint(red),go(f3),paint(yellow),go(e4),paint(blue),go(e4),paint(blue),go(e3),paint(red),go(d4),paint(red),go(d4),paint(red),go(c4),paint(blue),go(d3),paint(red),go(d5),paint(blue)",True,6.0,9.0,virtual,False,6.0,9.0,virtual,False,,89.0
463,30,9,173,True,True,False,False,238.0,2023-03-30 11:21:52.016899,"go(d1),paint({blue,green},2,right),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right),go(e3),paint({red,yellow},2,right),go(f3),paint({blue,green},2,right),go(b3),paint({blue,green},2,right),go(a3),paint({red,yellow},2,right)",0.0,0 (GF),Gesture interface + feedback,229.0,"go(d1),paint({blue,green},2,right),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right),go(e3),paint({red,yellow},2,right),paint({blue,green},{f3,f4,b3,b4}),go(a3),paint({red,yellow},2,right)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
477,30,10,194,True,True,False,False,484.0,2023-03-30 11:29:57.254306,"go(f4),paint(blue),go(f3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(e3),paint({yellow},4,square down right up),go(c4),paint({blue},4,square left up right),go(b3),paint({blue},2,right),go(f3),paint({yellow},2,right),go(f3),paint({blue},2,right),go(f4),paint({blue},2,left),go(d3),paint({yellow},2,right),go(d2),paint(blue),go(c1),paint(blue),go(c2),paint(blue),go(d2),paint(blue),go(c1),paint(yellow),go(c2),paint(yellow),go(c1),paint(blue),go(d1),paint(yellow),go(d5),paint({blue},2,diagonal down right),go(d6),paint(yellow),go(c5),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,472.0,"go(f4),paint(blue),go(f3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(e3),paint({yellow},4,square down right up),go(c4),paint({blue},4,square left up right),go(b3),paint({blue},2,right),go(f3),paint({yellow},2,right),go(f3),paint({blue},2,right),go(f4),paint({blue},2,left),go(d3),paint({yellow},2,right),go(d2),paint(blue),paint({blue},{c1,c2,d2}),go(c1),paint(yellow),go(c2),paint(yellow),go(c1),paint(blue),go(d1),paint(yellow),go(d5),paint({blue},2,diagonal down right),go(d6),paint(yellow),go(c5),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,12.0
563,30,11,,,,,,,,,,,,,,False,,,,,,,,,virtual,
564,30,12,,,,,,,,,,,,,,False,,,,,,,,,virtual,
565,31,1,,,,,,,,,,,,,,False,,,,,,,,,virtual,
